Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
,Papua New Guinea,-6.315,143.9555,2020-04-10,2,0,0,2
,Paraguay,-23.4425,-58.4438,2020-04-10,129,6,18,105
,Peru,-9.19,-75.0152,2020-04-10,5897,169,1569,4159
,Philippines,13.0,122.0,2020-04-10,4195,221,140,3834
,Poland,51.9194,19.1451,2020-04-10,5955,181,318,5456
,Portugal,39.3999,-8.2245,2020-04-10,15472,435,233,14804
,Qatar,25.3548,51.1839,2020-04-10,2512,6,227,2279
,Romania,45.9432,24.9668,2020-04-10,5467,270,729,4468
,Russia,60.0,90.0,2020-04-10,11917,94,795,11028
,Rwanda,-1.9403,29.8739,2020-04-10,118,0,7,111
,Saint Lucia,13.9094,-60.9789,2020-04-10,15,0,1,14
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-10,12,0,1,11
,San Marino,43.9424,12.4578,2020-04-10,344,34,50,260
,Saudi Arabia,24.0,45.0,2020-04-10,3651,47,685,2919
,Senegal,14.4974,-14.4524,2020-04-10,265,2,137,126
,Serbia,44.0165,21.0059,2020-04-10,3105,71,0,3034
,Seychelles,-4.6796,55.492,2020-04-10,11,0,0,11
,Singapore,1.2833,103.8333,2020-04-10,2108,7,492,1609
,Slovakia,48.669,19.699,2020-04-10,715,2,23,690
,Slovenia,46.1512,14.9955,2020-04-10,1160,45,137,978
,Somalia,5.1521,46.1996,2020-04-10,21,1,1,19
,South Africa,-30.5595,22.9375,2020-04-10,2003,24,410,1569
,Spain,40.0,-4.0,2020-04-10,158273,16081,55668,86524
,Sri Lanka,7.0,81.0,2020-04-10,190,7,54,129
,Sudan,12.8628,30.2176,2020-04-10,17,2,2,13
,Suriname,3.9193,-56.0278,2020-04-10,10,1,4,5
,Sweden,63.0,16.0,2020-04-10,9685,870,381,8434
,Switzerland,46.8182,8.2275,2020-04-10,24551,1002,11100,12449
,Taiwan*,23.7,121.0,2020-04-10,382,6,91,285
,Tanzania,-6.369,34.8888,2020-04-10,32,3,5,24
,Thailand,15.0,101.0,2020-04-10,2473,33,1013,1427
,Togo,8.6195,0.8248,2020-04-10,76,3,25,48
,Trinidad and Tobago,10.6918,-61.2225,2020-04-10,109,8,1,100
,Tunisia,34.0,9.0,2020-04-10,671,25,25,621
,Turkey,38.9637,35.2433,2020-04-10,47029,1006,2423,43600
,Uganda,1.0,32.0,2020-04-10,53,0,0,53
,Ukraine,48.3794,31.1656,2020-04-10,2203,69,61,2073
,United Arab Emirates,24.0,54.0,2020-04-10,3360,16,418,2926
Bermuda,United Kingdom,32.3078,-64.7505,2020-04-10,48,4,25,19
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-04-10,45,1,6,38
Channel Islands,United Kingdom,49.3723,-2.3644,2020-04-10,398,9,40,349
Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-10,127,0,69,58
Isle of Man,United Kingdom,54.2361,-4.5481,2020-04-10,201,1,103,97
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-10,9,0,0,9
,United Kingdom,55.3781,-3.4360000000000004,2020-04-10,73758,8958,344,64456
,Uruguay,-32.5228,-55.7658,2020-04-10,473,7,206,260
,US,37.0902,-95.7129,2020-04-10,496535,18586,28790,449159
,Uzbekistan,41.3775,64.5853,2020-04-10,624,3,42,579
,Venezuela,6.4238,-66.5897,2020-04-10,171,9,84,78
,Vietnam,16.0,108.0,2020-04-10,257,0,144,113
,Zambia,-15.4167,28.2833,2020-04-10,40,2,25,13
,Zimbabwe,-20.0,30.0,2020-04-10,13,3,0,10
,Dominica,15.415,-61.371,2020-04-10,16,0,5,11
,Grenada,12.1165,-61.679,2020-04-10,14,0,0,14
,Mozambique,-18.665695,35.529562,2020-04-10,20,0,0,20
,Syria,34.802075,38.99681500000001,2020-04-10,19,2,0,17
,Timor-Leste,-8.874217,125.727539,2020-04-10,2,0,0,2
,Belize,13.1939,-59.5432,2020-04-10,10,2,0,8
,Laos,19.85627,102.495496,2020-04-10,16,0,0,16
,Libya,26.3351,17.228331,2020-04-10,24,1,8,15
,West Bank and Gaza,31.9522,35.2332,2020-04-10,267,2,45,220
,Guinea-Bissau,11.8037,-15.1804,2020-04-10,36,0,0,36
,Mali,17.570692,-3.996166000000001,2020-04-10,87,7,22,58
,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-10,12,0,0,12
Northwest Territories,Canada,64.8255,-124.8457,2020-04-10,5,0,0,5
Yukon,Canada,64.2823,-135.0,2020-04-10,8,0,0,8
,Kosovo,42.602636,20.902977,2020-04-10,250,7,52,191
,Burma,21.9162,95.956,2020-04-10,27,3,2,22
Anguilla,United Kingdom,18.2206,-63.0686,2020-04-10,3,0,0,3
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-10,3,0,0,3
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-10,8,1,0,7
,Botswana,-22.3285,24.6849,2020-04-10,13,1,0,12
,Burundi,-3.3731,29.9189,2020-04-10,3,0,0,3
,Sierra Leone,8.460555000000001,-11.779889,2020-04-10,8,0,0,8
,Malawi,-13.254307999999998,34.301525,2020-04-10,9,1,0,8
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-10,5,0,1,4
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-10,1,0,0,1
,South Sudan,6.877000000000002,31.307,2020-04-10,4,0,0,4
,Western Sahara,24.2155,-12.8858,2020-04-10,4,0,0,4
,Sao Tome and Principe,0.18636,6.613081,2020-04-10,4,0,0,4
,Yemen,15.552727,48.516388,2020-04-10,1,0,0,1
,Afghanistan,33.0,65.0,2020-04-11,555,18,32,505
,Albania,41.1533,20.1683,2020-04-11,433,23,197,213
,Algeria,28.0339,1.6596,2020-04-11,1825,275,460,1090
,Andorra,42.5063,1.5218,2020-04-11,601,26,71,504
,Angola,-11.2027,17.8739,2020-04-11,19,2,4,13
,Antigua and Barbuda,17.0608,-61.7964,2020-04-11,21,2,0,19
,Argentina,-38.4161,-63.6167,2020-04-11,1975,83,440,1452
,Armenia,40.0691,45.0382,2020-04-11,967,13,173,781
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-11,103,2,59,42
New South Wales,Australia,-33.8688,151.2093,2020-04-11,2857,23,4,2830
Northern Territory,Australia,-12.4634,130.8456,2020-04-11,28,0,2,26
Queensland,Australia,-28.0167,153.4,2020-04-11,974,5,372,597
South Australia,Australia,-34.9285,138.6007,2020-04-11,429,3,179,247
Tasmania,Australia,-41.4545,145.9707,2020-04-11,133,4,48,81
Victoria,Australia,-37.8136,144.9631,2020-04-11,1265,14,926,325
Western Australia,Australia,-31.9505,115.8605,2020-04-11,514,6,216,292
,Austria,47.5162,14.5501,2020-04-11,13806,337,6604,6865
,Azerbaijan,40.1431,47.5769,2020-04-11,1058,11,200,847
,Bahamas,25.0343,-77.3963,2020-04-11,46,8,5,33
,Bahrain,26.0275,50.55,2020-04-11,1040,6,555,479
,Bangladesh,23.685,90.3563,2020-04-11,482,30,36,416
,Barbados,13.1939,-59.5432,2020-04-11,68,4,11,53
,Belarus,53.7098,27.9534,2020-04-11,2226,23,172,2031
,Belgium,50.8333,4.0,2020-04-11,28018,3346,5986,18686
,Benin,9.3077,2.3158,2020-04-11,35,1,5,29
,Bhutan,27.5142,90.4336,2020-04-11,5,0,2,3
,Bolivia,-16.2902,-63.5887,2020-04-11,275,20,2,253
,Bosnia and Herzegovina,43.9159,17.6791,2020-04-11,946,37,139,770
,Brazil,-14.235,-51.9253,2020-04-11,20727,1124,173,19430
,Brunei,4.5353,114.7277,2020-04-11,136,1,104,31
,Bulgaria,42.7339,25.4858,2020-04-11,661,28,62,571
,Burkina Faso,12.2383,-1.5616,2020-04-11,484,27,155,302
,Cabo Verde,16.5388,-23.0418,2020-04-11,8,1,1,6
,Cambodia,11.55,104.9167,2020-04-11,120,0,75,45
,Cameroon,3.848,11.5021,2020-04-11,820,12,98,710
Alberta,Canada,53.9333,-116.5765,2020-04-11,1567,40,0,1527
British Columbia,Canada,49.2827,-123.1207,2020-04-11,1445,58,0,1387
Manitoba,Canada,53.7609,-98.8139,2020-04-11,243,4,0,239
New Brunswick,Canada,46.5653,-66.4619,2020-04-11,112,0,0,112
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-04-11,241,3,0,238
Nova Scotia,Canada,44.682,-63.7443,2020-04-11,428,2,0,426
Ontario,Canada,51.2538,-85.3232,2020-04-11,6648,253,0,6395
Prince Edward Island,Canada,46.5107,-63.4168,2020-04-11,25,0,0,25
Quebec,Canada,52.9399,-73.5491,2020-04-11,12292,289,0,12003
Saskatchewan,Canada,52.9399,-106.4509,2020-04-11,289,4,0,285
,Central African Republic,6.6111,20.9394,2020-04-11,8,0,0,8
,Chad,15.4542,18.7322,2020-04-11,11,0,2,9
,Chile,-35.6751,-71.543,2020-04-11,6927,73,1864,4990
Anhui,China,31.8257,117.2264,2020-04-11,991,6,984,1
Beijing,China,40.1824,116.4142,2020-04-11,589,8,474,107
Chongqing,China,30.0572,107.874,2020-04-11,579,6,570,3
Fujian,China,26.0789,117.9874,2020-04-11,351,1,317,33
Gansu,China,37.8099,101.0583,2020-04-11,139,2,135,2
Guangdong,China,23.3417,113.4244,2020-04-11,1548,8,1437,103
Guangxi,China,23.8298,108.7881,2020-04-11,254,2,252,0
Guizhou,China,26.8154,106.8748,2020-04-11,146,2,144,0
Hainan,China,19.1959,109.7453,2020-04-11,168,6,162,0
Hebei,China,39.549,116.1306,2020-04-11,327,6,313,8
Heilongjiang,China,47.862,127.7615,2020-04-11,661,13,470,178
Henan,China,33.882,113.614,2020-04-11,1276,22,1252,2
Hong Kong,China,22.3,114.2,2020-04-11,1000,4,336,660
Hubei,China,30.9756,112.2707,2020-04-11,67803,3219,64264,320
Hunan,China,27.6104,111.7088,2020-04-11,1019,4,1014,1
Inner Mongolia,China,44.0935,113.9448,2020-04-11,155,1,79,75
Jiangsu,China,32.9711,119.455,2020-04-11,652,0,636,16
Jiangxi,China,27.614,115.7221,2020-04-11,937,1,936,0
Jilin,China,43.6661,126.1923,2020-04-11,98,1,96,1
Liaoning,China,41.2956,122.6085,2020-04-11,145,2,133,10
Macau,China,22.1667,113.55,2020-04-11,45,0,10,35
Ningxia,China,37.2692,106.1655,2020-04-11,75,0,75,0
Qinghai,China,35.7452,95.9956,2020-04-11,18,0,18,0
Shaanxi,China,35.1917,108.8701,2020-04-11,256,3,248,5
Shandong,China,36.3427,118.1498,2020-04-11,784,7,757,20
Shanghai,China,31.202,121.4491,2020-04-11,555,7,438,110
Shanxi,China,37.5777,112.2922,2020-04-11,172,0,135,37
Sichuan,China,30.6171,102.7103,2020-04-11,560,3,547,10
Tianjin,China,39.3054,117.323,2020-04-11,183,3,161,19
Tibet,China,31.6927,88.0924,2020-04-11,1,0,1,0
Xinjiang,China,41.1129,85.2401,2020-04-11,76,3,73,0
Yunnan,China,24.974,101.487,2020-04-11,184,2,174,8
Zhejiang,China,29.1832,120.0934,2020-04-11,1267,1,1236,30
,Colombia,4.5709,-74.2973,2020-04-11,2709,100,214,2395
,Congo (Brazzaville),-4.0383,21.7587,2020-04-11,60,5,5,50
,Congo (Kinshasa),-4.0383,21.7587,2020-04-11,223,20,16,187
,Costa Rica,9.7489,-83.7534,2020-04-11,577,3,49,525
,Cote d'Ivoire,7.54,-5.5471,2020-04-11,533,4,58,471
,Croatia,45.1,15.2,2020-04-11,1534,21,323,1190
,Cuba,22.0,-80.0,2020-04-11,620,16,77,527
,Cyprus,35.1264,33.4299,2020-04-11,616,10,61,545
,Czechia,49.8175,15.473,2020-04-11,5831,129,411,5291
Faroe Islands,Denmark,61.8926,-6.9118,2020-04-11,184,0,145,39
Greenland,Denmark,71.7069,-42.6043,2020-04-11,11,0,11,0
,Denmark,56.2639,9.5018,2020-04-11,5996,260,1955,3781
,Djibouti,11.8251,42.5903,2020-04-11,187,2,36,149
,Dominican Republic,18.7357,-70.1627,2020-04-11,2759,135,108,2516
,Ecuador,-1.8312,-78.1834,2020-04-11,7257,315,411,6531
,Egypt,26.0,30.0,2020-04-11,1939,146,426,1367
,El Salvador,13.7942,-88.8965,2020-04-11,118,6,19,93
,Equatorial Guinea,1.5,10.0,2020-04-11,18,0,3,15
,Eritrea,15.1794,39.7823,2020-04-11,34,0,0,34
,Estonia,58.5953,25.0136,2020-04-11,1304,24,93,1187
,Eswatini,-26.5225,31.4659,2020-04-11,12,0,7,5
,Ethiopia,9.145,40.4897,2020-04-11,69,3,10,56
,Fiji,-17.7134,178.065,2020-04-11,16,0,0,16
,Finland,64.0,26.0,2020-04-11,2905,49,300,2556
French Guiana,France,3.9339,-53.1258,2020-04-11,83,0,43,40
French Polynesia,France,-17.6797,149.4068,2020-04-11,51,0,0,51
Guadeloupe,France,16.25,-61.5833,2020-04-11,143,8,67,68
Mayotte,France,-12.8275,45.1662,2020-04-11,196,3,59,134
New Caledonia,France,-20.9043,165.618,2020-04-11,18,0,1,17
Reunion,France,-21.1351,55.2471,2020-04-11,388,0,40,348
Saint Barthelemy,France,17.9,-62.8333,2020-04-11,6,0,1,5
St Martin,France,18.0708,-63.0501,2020-04-11,32,2,11,19
Martinique,France,14.6415,-61.0242,2020-04-11,155,6,50,99
,France,46.2276,2.2137,2020-04-11,129654,13832,26391,89431
,Gabon,-0.8037,11.6094,2020-04-11,46,1,1,44
,Gambia,13.4432,-15.3101,2020-04-11,9,1,2,6
,Georgia,42.3154,43.3569,2020-04-11,242,3,60,179
,Germany,51.0,9.0,2020-04-11,124908,2736,57400,64772
,Ghana,7.9465,-1.0232,2020-04-11,408,8,4,396
,Greece,39.0742,21.8243,2020-04-11,2081,93,269,1719
,Guatemala,15.7835,-90.2308,2020-04-11,137,3,19,115
,Guinea,9.9456,-9.6966,2020-04-11,250,0,17,233
,Guyana,5.0,-58.75,2020-04-11,45,6,8,31
,Haiti,18.9712,-72.2852,2020-04-11,33,2,0,31
,Holy See,41.9029,12.4534,2020-04-11,8,0,2,6
,Honduras,15.2,-86.2419,2020-04-11,392,24,7,361
,Hungary,47.1625,19.5033,2020-04-11,1310,85,115,1110
,Iceland,64.9631,-19.0208,2020-04-11,1689,8,841,840
,India,21.0,78.0,2020-04-11,8446,288,969,7189
,Indonesia,-0.7893,113.9213,2020-04-11,3842,327,286,3229
,Iran,32.0,53.0,2020-04-11,70029,4357,41947,23725
,Iraq,33.0,44.0,2020-04-11,1318,72,601,645
,Ireland,53.1424,-7.6921,2020-04-11,8928,320,25,8583
,Israel,31.0,35.0,2020-04-11,10743,101,1341,9301
,Italy,43.0,12.0,2020-04-11,152271,19468,32534,100269
,Jamaica,18.1096,-77.2975,2020-04-11,65,4,13,48
,Japan,36.0,138.0,2020-04-11,6005,99,762,5144
,Jordan,31.24,36.51,2020-04-11,381,7,177,197
,Kazakhstan,48.0196,66.9237,2020-04-11,865,10,81,774
,Kenya,-0.0236,37.9062,2020-04-11,191,7,24,160
,South Korea,36.0,128.0,2020-04-11,10480,211,7243,3026
,Kuwait,29.5,47.75,2020-04-11,1154,1,133,1020
,Kyrgyzstan,41.2044,74.7661,2020-04-11,339,5,44,290
,Latvia,56.8796,24.6032,2020-04-11,630,3,16,611
,Lebanon,33.8547,35.8623,2020-04-11,619,20,77,522
,Liberia,6.4281,-9.4295,2020-04-11,48,5,3,40
,Liechtenstein,47.14,9.55,2020-04-11,79,1,55,23
,Lithuania,55.1694,23.8813,2020-04-11,1026,23,54,949
,Luxembourg,49.8153,6.1296,2020-04-11,3270,62,500,2708
,Madagascar,-18.7669,46.8691,2020-04-11,102,0,11,91
,Malaysia,2.5,112.5,2020-04-11,4530,73,1995,2462
,Maldives,3.2028,73.2207,2020-04-11,19,0,13,6
,Malta,35.9375,14.3754,2020-04-11,370,3,16,351
,Mauritania,21.0079,10.9408,2020-04-11,7,1,2,4
,Mauritius,-20.2,57.5,2020-04-11,319,9,28,282
,Mexico,23.6345,-102.5528,2020-04-11,3844,233,633,2978
,Moldova,47.4116,28.3699,2020-04-11,1560,30,75,1455
,Monaco,43.7333,7.4167,2020-04-11,92,1,5,86
,Mongolia,46.8625,103.8467,2020-04-11,16,0,4,12
,Montenegro,42.5,19.3,2020-04-11,263,2,5,256
,Morocco,31.7917,-7.0926,2020-04-11,1545,111,146,1288
,Namibia,-22.9576,18.4904,2020-04-11,16,0,3,13
,Nepal,28.1667,84.25,2020-04-11,9,0,1,8
Aruba,Netherlands,12.5186,-70.0358,2020-04-11,92,0,29,63
Curacao,Netherlands,12.1696,-68.99,2020-04-11,14,1,7,6
Sint Maarten,Netherlands,18.0425,-63.0548,2020-04-11,50,9,5,36
,Netherlands,52.1326,5.2913,2020-04-11,24413,2643,250,21520
,New Zealand,-40.9006,174.886,2020-04-11,1312,4,422,886
,Nicaragua,12.8654,-85.2072,2020-04-11,8,1,0,7
,Niger,17.6078,8.0817,2020-04-11,491,11,41,439
,Nigeria,9.082,8.6753,2020-04-11,318,10,70,238
,North Macedonia,41.6086,21.7453,2020-04-11,760,34,41,685
,Norway,60.472,8.4689,2020-04-11,6409,119,32,6258
,Oman,21.0,57.0,2020-04-11,546,3,109,434
,Pakistan,30.3753,69.3451,2020-04-11,5011,86,762,4163
,Panama,8.538,-80.7821,2020-04-11,2974,74,17,2883
,Papua New Guinea,-6.315,143.9555,2020-04-11,2,0,0,2
,Paraguay,-23.4425,-58.4438,2020-04-11,133,6,18,109
,Peru,-9.19,-75.0152,2020-04-11,6848,181,1739,4928
,Philippines,13.0,122.0,2020-04-11,4428,247,157,4024
,Poland,51.9194,19.1451,2020-04-11,6356,208,375,5773
,Portugal,39.3999,-8.2245,2020-04-11,15987,470,266,15251
,Qatar,25.3548,51.1839,2020-04-11,2728,6,247,2475
,Romania,45.9432,24.9668,2020-04-11,5990,291,758,4941
,Russia,60.0,90.0,2020-04-11,13584,106,1045,12433
,Rwanda,-1.9403,29.8739,2020-04-11,120,0,18,102
,Saint Lucia,13.9094,-60.9789,2020-04-11,15,0,1,14
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-11,12,0,1,11
,San Marino,43.9424,12.4578,2020-04-11,356,35,53,268
,Saudi Arabia,24.0,45.0,2020-04-11,4033,52,720,3261
,Senegal,14.4974,-14.4524,2020-04-11,278,2,152,124
,Serbia,44.0165,21.0059,2020-04-11,3380,74,0,3306
,Seychelles,-4.6796,55.492,2020-04-11,11,0,0,11
,Singapore,1.2833,103.8333,2020-04-11,2299,8,528,1763
,Slovakia,48.669,19.699,2020-04-11,728,2,23,703
,Slovenia,46.1512,14.9955,2020-04-11,1188,50,148,990
,Somalia,5.1521,46.1996,2020-04-11,21,1,1,19
,South Africa,-30.5595,22.9375,2020-04-11,2028,25,410,1593
,Spain,40.0,-4.0,2020-04-11,163027,16606,59109,87312
,Sri Lanka,7.0,81.0,2020-04-11,198,7,54,137
,Sudan,12.8628,30.2176,2020-04-11,19,2,2,15
,Suriname,3.9193,-56.0278,2020-04-11,10,1,4,5
,Sweden,63.0,16.0,2020-04-11,10151,887,381,8883
,Switzerland,46.8182,8.2275,2020-04-11,25107,1036,12100,11971
,Taiwan*,23.7,121.0,2020-04-11,385,6,99,280
,Tanzania,-6.369,34.8888,2020-04-11,32,3,5,24
,Thailand,15.0,101.0,2020-04-11,2518,35,1135,1348
,Togo,8.6195,0.8248,2020-04-11,76,3,25,48
,Trinidad and Tobago,10.6918,-61.2225,2020-04-11,112,8,12,92
,Tunisia,34.0,9.0,2020-04-11,685,28,43,614
,Turkey,38.9637,35.2433,2020-04-11,52167,1101,2965,48101
,Uganda,1.0,32.0,2020-04-11,53,0,4,49
,Ukraine,48.3794,31.1656,2020-04-11,2511,73,79,2359
,United Arab Emirates,24.0,54.0,2020-04-11,3736,20,588,3128
Bermuda,United Kingdom,32.3078,-64.7505,2020-04-11,48,4,25,19
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-04-11,45,1,6,38
Channel Islands,United Kingdom,49.3723,-2.3644,2020-04-11,407,9,48,350
Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-11,129,0,84,45
Isle of Man,United Kingdom,54.2361,-4.5481,2020-04-11,226,2,112,112
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-11,9,0,0,9
,United Kingdom,55.3781,-3.4360000000000004,2020-04-11,78991,9875,344,68772
,Uruguay,-32.5228,-55.7658,2020-04-11,494,7,214,273
,US,37.0902,-95.7129,2020-04-11,526396,20463,31270,474663
,Uzbekistan,41.3775,64.5853,2020-04-11,767,4,42,721
,Venezuela,6.4238,-66.5897,2020-04-11,175,9,93,73
,Vietnam,16.0,108.0,2020-04-11,258,0,144,114
,Zambia,-15.4167,28.2833,2020-04-11,40,2,28,10
,Zimbabwe,-20.0,30.0,2020-04-11,14,3,0,11
,Dominica,15.415,-61.371,2020-04-11,16,0,5,11
,Grenada,12.1165,-61.679,2020-04-11,14,0,0,14
,Mozambique,-18.665695,35.529562,2020-04-11,20,0,0,20
,Syria,34.802075,38.99681500000001,2020-04-11,25,2,0,23
,Timor-Leste,-8.874217,125.727539,2020-04-11,2,0,0,2
,Belize,13.1939,-59.5432,2020-04-11,13,2,0,11
,Laos,19.85627,102.495496,2020-04-11,18,0,0,18
,Libya,26.3351,17.228331,2020-04-11,24,1,8,15
,West Bank and Gaza,31.9522,35.2332,2020-04-11,268,2,57,209
,Guinea-Bissau,11.8037,-15.1804,2020-04-11,38,0,0,38
,Mali,17.570692,-3.996166000000001,2020-04-11,87,7,22,58
,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-11,12,0,0,12
Northwest Territories,Canada,64.8255,-124.8457,2020-04-11,5,0,0,5
Yukon,Canada,64.2823,-135.0,2020-04-11,8,0,0,8
,Kosovo,42.602636,20.902977,2020-04-11,283,7,58,218
,Burma,21.9162,95.956,2020-04-11,38,3,2,33
Anguilla,United Kingdom,18.2206,-63.0686,2020-04-11,3,0,0,3
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-11,3,0,2,1
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-11,8,1,0,7
,Botswana,-22.3285,24.6849,2020-04-11,13,1,0,12
,Burundi,-3.3731,29.9189,2020-04-11,5,0,0,5
,Sierra Leone,8.460555000000001,-11.779889,2020-04-11,8,0,0,8
,Malawi,-13.254307999999998,34.301525,2020-04-11,12,2,0,10
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-11,5,0,1,4
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-11,1,0,0,1
,South Sudan,6.877000000000002,31.307,2020-04-11,4,0,0,4
,Western Sahara,24.2155,-12.8858,2020-04-11,4,0,0,4
,Sao Tome and Principe,0.18636,6.613081,2020-04-11,4,0,0,4
,Yemen,15.552727,48.516388,2020-04-11,1,0,0,1
,Afghanistan,33.0,65.0,2020-04-12,607,18,32,557
,Albania,41.1533,20.1683,2020-04-12,446,23,217,206
,Algeria,28.0339,1.6596,2020-04-12,1914,293,591,1030
,Andorra,42.5063,1.5218,2020-04-12,638,29,128,481
,Angola,-11.2027,17.8739,2020-04-12,19,2,4,13
,Antigua and Barbuda,17.0608,-61.7964,2020-04-12,21,2,0,19
,Argentina,-38.4161,-63.6167,2020-04-12,2142,90,468,1584
,Armenia,40.0691,45.0382,2020-04-12,1013,13,197,803
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-12,103,2,59,42
New South Wales,Australia,-33.8688,151.2093,2020-04-12,2857,24,4,2829
Northern Territory,Australia,-12.4634,130.8456,2020-04-12,28,0,2,26
Queensland,Australia,-28.0167,153.4,2020-04-12,983,5,372,606
South Australia,Australia,-34.9285,138.6007,2020-04-12,429,4,179,246
Tasmania,Australia,-41.4545,145.9707,2020-04-12,133,5,48,80
Victoria,Australia,-37.8136,144.9631,2020-04-12,1268,14,926,328
Western Australia,Australia,-31.9505,115.8605,2020-04-12,514,6,216,292
,Austria,47.5162,14.5501,2020-04-12,13945,350,6987,6608
,Azerbaijan,40.1431,47.5769,2020-04-12,1098,11,250,837
,Bahamas,25.0343,-77.3963,2020-04-12,46,8,5,33
,Bahrain,26.0275,50.55,2020-04-12,1136,6,558,572
,Bangladesh,23.685,90.3563,2020-04-12,621,34,39,548
,Barbados,13.1939,-59.5432,2020-04-12,71,4,11,56
,Belarus,53.7098,27.9534,2020-04-12,2578,26,203,2349
,Belgium,50.8333,4.0,2020-04-12,29647,3600,6463,19584
,Benin,9.3077,2.3158,2020-04-12,35,1,5,29
,Bhutan,27.5142,90.4336,2020-04-12,5,0,2,3
,Bolivia,-16.2902,-63.5887,2020-04-12,300,24,2,274
,Bosnia and Herzegovina,43.9159,17.6791,2020-04-12,1009,39,193,777
,Brazil,-14.235,-51.9253,2020-04-12,22192,1223,173,20796
,Brunei,4.5353,114.7277,2020-04-12,136,1,106,29
,Bulgaria,42.7339,25.4858,2020-04-12,675,29,68,578
,Burkina Faso,12.2383,-1.5616,2020-04-12,497,27,161,309
,Cabo Verde,16.5388,-23.0418,2020-04-12,8,1,1,6
,Cambodia,11.55,104.9167,2020-04-12,122,0,77,45
,Cameroon,3.848,11.5021,2020-04-12,820,12,98,710
Alberta,Canada,53.9333,-116.5765,2020-04-12,1567,40,0,1527
British Columbia,Canada,49.2827,-123.1207,2020-04-12,1445,58,0,1387
Manitoba,Canada,53.7609,-98.8139,2020-04-12,242,4,0,238
New Brunswick,Canada,46.5653,-66.4619,2020-04-12,114,0,0,114
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-04-12,242,3,0,239
Nova Scotia,Canada,44.682,-63.7443,2020-04-12,445,2,0,443
Ontario,Canada,51.2538,-85.3232,2020-04-12,7049,274,0,6775
Prince Edward Island,Canada,46.5107,-63.4168,2020-04-12,25,0,0,25
Quebec,Canada,52.9399,-73.5491,2020-04-12,12846,328,0,12518
Saskatchewan,Canada,52.9399,-106.4509,2020-04-12,298,4,0,294
,Central African Republic,6.6111,20.9394,2020-04-12,8,0,0,8
,Chad,15.4542,18.7322,2020-04-12,18,0,2,16
,Chile,-35.6751,-71.543,2020-04-12,7213,80,2059,5074
Anhui,China,31.8257,117.2264,2020-04-12,991,6,984,1
Beijing,China,40.1824,116.4142,2020-04-12,589,8,479,102
Chongqing,China,30.0572,107.874,2020-04-12,579,6,570,3
Fujian,China,26.0789,117.9874,2020-04-12,352,1,321,30
Gansu,China,37.8099,101.0583,2020-04-12,139,2,135,2
Guangdong,China,23.3417,113.4244,2020-04-12,1552,8,1443,101
Guangxi,China,23.8298,108.7881,2020-04-12,254,2,252,0
Guizhou,China,26.8154,106.8748,2020-04-12,146,2,144,0
Hainan,China,19.1959,109.7453,2020-04-12,168,6,162,0
Hebei,China,39.549,116.1306,2020-04-12,327,6,313,8
Heilongjiang,China,47.862,127.7615,2020-04-12,684,13,470,201
Henan,China,33.882,113.614,2020-04-12,1276,22,1253,1
Hong Kong,China,22.3,114.2,2020-04-12,1004,4,360,640
Hubei,China,30.9756,112.2707,2020-04-12,67803,3219,64281,303
Hunan,China,27.6104,111.7088,2020-04-12,1019,4,1014,1
Inner Mongolia,China,44.0935,113.9448,2020-04-12,189,1,83,105
Jiangsu,China,32.9711,119.455,2020-04-12,653,0,638,15
Jiangxi,China,27.614,115.7221,2020-04-12,937,1,936,0
Jilin,China,43.6661,126.1923,2020-04-12,99,1,96,2
Liaoning,China,41.2956,122.6085,2020-04-12,145,2,136,7
Macau,China,22.1667,113.55,2020-04-12,45,0,13,32
Ningxia,China,37.2692,106.1655,2020-04-12,75,0,75,0
Qinghai,China,35.7452,95.9956,2020-04-12,18,0,18,0
Shaanxi,China,35.1917,108.8701,2020-04-12,256,3,248,5
Shandong,China,36.3427,118.1498,2020-04-12,784,7,757,20
